LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °)
52.40687482228831,-1.5196912910213691,80.0,18.51430689483323,4.0,8.161514244396848,9,3400.0,2026-01-01 00-00-00_000,1.2152668610376502,0.520268955311415,10.102836713928935,0.0,0.0,9.80665,0.0045505417890668014,-0.0024013092151710415,-0.09635454899227439,20.0,-3.0,42.0,10.489507578397738,-2.0,1.0
52.40687482228831,-1.5196912910213691,80.0,18.51430689483323,4.0,8.161514244396848,9,3500.0,2026-01-01 00-00-00_000,1.3749538427303905,0.2893988389050727,9.57706803885835,0.0,0.0,9.80665,-0.01812872605929676,-0.011876301109420912,-0.10332862355575355,20.0,-3.0,42.0,11.114006535510407,-2.0,1.0
52.40687482228831,-1.5196912910213691,80.0,18.51430689483323,4.0,8.161514244396848,9,3600.0,2026-01-01 00-00-00_000,1.5966295771662034,0.265647268095436,9.713485358270752,0.0,0.0,9.80665,-0.0014703090863461086,-0.011557838117638927,-0.09670273795725613,20.0,-3.0,42.0,11.755346059483625,-2.0,1.0
52.40687482228831,-1.5196912910213691,80.0,18.51430689483323,4.0,8.161514244396848,9,3700.0,2026-01-01 00-00-00_000,1.048887786321731,0.3603148527164358,10.188570453799933,0.0,0.0,9.80665,0.004220889425706441,-0.0016509928216901005,-0.10922098291457677,20.0,-3.0,42.0,12.413442451824183,-2.0,1.0
52.40687482228831,-1.5196912910213691,80.0,18.51430689483323,4.0,8.161514244396848,9,3800.0,2026-01-01 00-00-00_000,1.7077150703354387,0.5951016281224506,9.76180376553788,0.0,0.0,9.80665,0.0003013692349220207,-0.0008574054449902236,-0.1064878932344538,20.0,-3.0,42.0,13.088209827171262,-2.0,1.0
52.40687482228831,-1.5196912910213691,80.0,18.51430689483323,4.0,8.161514244396848,9,3900.0,2026-01-01 00-00-00_000,1.080906502644028,0.9546393243576742,9.518514422630703,0.0,0.0,9.80665,-0.010658002410872579,0.007005681720769505,-0.1163185420932911,20.0,-3.0,42.0,13.77956012450497,-2.0,1.0
52.40692674243882,-1.5196737857832894,80.0,23.40310470480507,4.0,14.487403118638795,9,4000.0,2026-01-01 00-00-00_000,1.3283907226152887,1.0713184810435235,10.09495213451837,0.0,0.0,9.80665,0.009394896960185355,-0.011054385216287117,-0.12427057308760127,20.0,-3.0,42.0,14.487403118638795,-2.0,1.0
52.40692674243882,-1.5196737857832894,80.0,23.40310470480507,4.0,14.487403118638795,9,4100.0,2026-01-01 00-00-00_000,1.4243583651928506,1.1143777744380465,9.99307977944465,0.0,0.0,9.80665,-0.012771067176621045,0.01967794166603592,-0.13018450799685077,20.0,-3.0,42.0,15.211646431994536,-2.0,1.0
52.40692674243882,-1.5196737857832894,80.0,23.40310470480507,4.0,14.487403118638795,9,4200.0,2026-01-01 00-00-00_000,0.8362685865365284,1.1450386573249338,9.373465656500576,0.0,0.0,9.80665,0.005566520161010619,0.011566963523139646,-0.12656817146431115,20.0,-3.0,42.0,15.952195546658071,-2.0,1.0
52.40692674243882,-1.5196737857832894,80.0,23.40310470480507,4.0,14.487403118638795,9,4300.0,2026-01-01 00-00-00_000,1.6645883912693513,0.8933025895327731,9.943437743712982,0.0,0.0,9.80665,0.014937060534754153,0.009858515208478053,-0.12369185188081724,20.0,-3.0,42.0,16.708953816714526,-2.0,1.0
52.40692674243882,-1.5196737857832894,80.0,23.40310470480507,4.0,14.487403118638795,9,4400.0,2026-01-01 00-00-00_000,1.052136454146267,0.6700637501269088,10.206880310477482,0.0,0.0,9.80665,-0.020904512868249858,-0.005564571284925767,-0.12049560444371453,20.0,-3.0,42.0,17.481822480861105,-2.0,1.0
52.40692674243882,-1.5196737857832894,80.0,23.40310470480507,4.0,14.487403118638795,9,4500.0,2026-01-01 00-00-00_000,1.318766931077032,0.6191219181137586,9.53872156067914,0.0,0.0,9.80665,0.0016989114059833158,0.01835142838625761,-0.13443254120210835,20.0,-3.0,42.0,18.270700675295995,-2.0,1.0
52.40692674243882,-1.5196737857832894,80.0,23.40310470480507,4.0,14.487403118638795,9,4600.0,2026-01-01 00-00-00_000,1.4399680447188408,0.5746802464519998,9.733291548502613,0.0,0.0,9.80665,0.002244344722497152,-0.002482338072865063,-0.14073988277648963,20.0,-3.0,42.0,19.075485446881704,-2.0,1.0
52.40692674243882,-1.5196737857832894,80.0,23.40310470480507,4.0,14.487403118638795,9,4700.0,2026-01-01 00-00-00_000,0.8402156738503452,0.7609469167327747,10.152864699570573,0.0,0.0,9.80665,0.0013788351318304122,0.019114937665732207,-0.1434021882192781,20.0,-3.0,42.0,19.896071766581002,-2.0,1.0
52.40692674243882,-1.5196737857832894,80.0,23.40310470480507,4.0,14.487403118638795,9,4800.0,2026-01-01 00-00-00_000,1.5210469900817434,0.9392660318090793,9.811665276189878,0.0,0.0,9.80665,-0.00840162572458355,0.01166775311608727,-0.13137453656604142,20.0,-3.0,42.0,20.732352543163834,-2.0,1.0
52.40692674243882,-1.5196737857832894,80.0,23.40310470480507,4.0,14.487403118638795,9,4900.0,2026-01-01 00-00-00_000,0.9644079158810539,1.313283833648411,9.509543356846095,0.0,0.0,9.80665,-0.003926679025935328,-0.008022938245273446,-0.14381819912618404,20.0,-3.0,42.0,21.584218637183344,-2.0,1.0
52.40698766889779,-1.519639696161195,80.0,27.71745362946757,4.0,22.451558875219185,9,5000.0,2026-01-01 00-00-00_000,1.139397538664707,1.4469212146152184,10.072871073187114,0.0,0.0,9.80665,-0.014601942862395035,-0.0035945184081354084,-0.15149762350482043,20.0,-3.0,42.0,22.451558875219185,-2.0,1.0
52.40698766889779,-1.519639696161195,80.0,27.71745362946757,4.0,22.451558875219185,9,5100.0,2026-01-01 00-00-00_000,1.376696892449719,1.5178144770238,9.95994170368812,0.0,0.0,9.80665,0.00042718485480725655,0.01967055375854906,-0.14399423106139342,20.0,-3.0,42.0,23.334260064386292,-2.0,1.0
52.40698766889779,-1.519639696161195,80.0,27.71745362946757,4.0,22.451558875219185,9,5200.0,2026-01-01 00-00-00_000,0.7276592860227971,1.4310517800072327,9.543473357709292,0.0,0.0,9.80665,0.004402876397323771,0.010971635114644917,-0.16357269647805747,20.0,-3.0,42.0,24.232207007107224,-2.0,1.0
52.40698766889779,-1.519639696161195,80.0,27.71745362946757,4.0,22.451558875219185,9,5300.0,2026-01-01 00-00-00_000,1.4488958810594688,1.2544286672594307,9.921354506124615,0.0,0.0,9.80665,-0.007423587559247352,-0.0006029580794003154,-0.154413640736974,20.0,-3.0,42.0,25.145282516146082,-2.0,1.0
52.40698766889779,-1.519639696161195,80.0,27.71745362946757,4.0,22.451558875219185,9,5400.0,2026-01-01 00-00-00_000,0.973451027395497,1.0484459870165415,10.133996780586992,0.0,0.0,9.80665,-0.009985387258034904,0.002993714136204053,-0.15834177020839243,20.0,-3.0,42.0,26.073367429902135,-2.0,1.0
52.40698766889779,-1.519639696161195,80.0,27.71745362946757,4.0,22.451558875219185,9,5500.0,2026-01-01 00-00-00_000,1.0743476510239607,0.9111062346647344,9.589163709750645,0.0,0.0,9.80665,-0.005540892712812246,0.002938957274187393,-0.16169011809300712,20.0,-3.0,42.0,27.016340627961082,-2.0,1.0
52.40698766889779,-1.519639696161195,80.0,27.71745362946757,4.0,22.451558875219185,9,5600.0,2026-01-01 00-00-00_000,1.3078060947274326,1.0060777291791365,9.640746636892494,0.0,0.0,9.80665,-0.000982192456147032,-0.0067813014059322765,-0.1726361610600717,20.0,-3.0,42.0,27.97407904690198,-2.0,1.0
52.40698766889779,-1.519639696161195,80.0,27.71745362946757,4.0,22.451558875219185,9,5700.0,2026-01-01 00-00-00_000,0.7528428520500319,1.1177533094392593,10.185384359305889,0.0,0.0,9.80665,-0.00030750891871368115,-0.0010506856558084989,-0.15766309843713827,20.0,-3.0,42.0,28.946457696357694,-2.0,1.0
52.40698766889779,-1.519639696161195,80.0,27.71745362946757,4.0,22.451558875219185,9,5800.0,2026-01-01 00-00-00_000,1.3613860081203757,1.3255259450699683,9.815588403269155,0.0,0.0,9.80665,-0.0019312006011965865,-0.005651625229352793,-0.154445271693255,20.0,-3.0,42.0,29.933349675326916,-2.0,1.0
52.40698766889779,-1.519639696161195,80.0,27.71745362946757,4.0,22.451558875219185,9,5900.0,2026-01-01 00-00-00_000,0.8128893109616666,1.6645425669692815,9.507187605262065,0.0,0.0,9.80665,-0.00024091660120607126,-0.0033371087164695396,-0.18162892896002375,20.0,-3.0,42.0,30.934626188735386,-2.0,1.0
52.40705357121186,-1.519583090867319,80.0,31.524853192151404,4.0,31.9501565642445,9,6000.0,2026-01-01 00-00-00_000,1.0198556384364583,1.8244470425399493,10.132386755284541,0.0,0.0,9.80665,-0.013790912585309343,0.005623136947347829,-0.17226530047487032,20.0,-3.0,42.0,31.9501565642445,-2.0,1.0
52.40705357121186,-1.519583090867319,80.0,31.524853192151404,4.0,31.9501565642445,9,6100.0,2026-01-01 00-00-00_000,1.2306430153943835,1.9170427525186604,9.976048867344966,0.0,0.0,9.80665,-0.02772999949888975,-0.008629927611638995,-0.1704208866167844,20.0,-3.0,42.0,32.9798082693047,-2.0,1.0
52.40705357121186,-1.519583090867319,80.0,31.524853192151404,4.0,31.9501565642445,9,6200.0,2026-01-01 00-00-00_000,0.7264727683159447,1.894734805387078,9.47990049365567,0.0,0.0,9.80665,0.005130388941859135,0.008223853206504893,-0.15962938480233352,20.0,-3.0,42.0,34.0234469284518,-2.0,1.0
52.40705357121186,-1.519583090867319,80.0,31.524853192151404,4.0,31.9501565642445,9,6300.0,2026-01-01 00-00-00_000,1.32694003097959,1.6284606082806639,9.951964686082594,0.0,0.0,9.80665,0.01302941491129484,0.002052593918702346,-0.18398896238150217,20.0,-3.0,42.0,35.0809363408437,-2.0,1.0
52.40705357121186,-1.519583090867319,80.0,31.524853192151404,4.0,31.9501565642445,9,6400.0,2026-01-01 00-00-00_000,0.8256526626367154,1.5054823057461513,10.17151706507973,0.0,0.0,9.80665,-0.014843793937045385,0.008587679146066049,-0.1907474606679316,20.0,-3.0,42.0,36.15213849803546,-2.0,1.0
52.40705357121186,-1.519583090867319,80.0,31.524853192151404,4.0,31.9501565642445,9,6500.0,2026-01-01 00-00-00_000,1.0208274998511964,1.4328680085445697,9.598486547950072,0.0,0.0,9.80665,-0.00747404521816146,0.009856503419580291,-0.1853705949453468,20.0,-3.0,42.0,37.236913601990125,-2.0,1.0
52.40705357121186,-1.519583090867319,80.0,31.524853192151404,4.0,31.9501565642445,9,6600.0,2026-01-01 00-00-00_000,1.1635452507759045,1.471025028738701,9.61603255760053,0.0,0.0,9.80665,0.002004634376738746,0.013432839023066117,-0.17115634733492444,20.0,-3.0,42.0,38.33512008332317,-2.0,1.0
52.40705357121186,-1.519583090867319,80.0,31.524853192151404,4.0,31.9501565642445,9,6700.0,2026-01-01 00-00-00_000,0.652061249972063,1.5626446960770377,10.236210475406953,0.0,0.0,9.80665,0.00841215220940207,0.0072442270180149105,-0.18942650868333727,20.0,-3.0,42.0,39.446614619778174,-2.0,1.0
52.40705357121186,-1.519583090867319,80.0,31.524853192151404,4.0,31.9501565642445,9,6800.0,2026-01-01 00-00-00_000,1.3911255982928652,1.854084351167729,9.691552965144641,0.0,0.0,9.80665,0.0054154111881744085,0.008034808820908389,-0.19011854024889618,20.0,-3.0,42.0,40.57125215493114,-2.0,1.0
52.40705357121186,-1.519583090867319,80.0,31.524853192151404,4.0,31.9501565642445,9,6900.0,2026-01-01 00-00-00_000,0.6356730938979144,2.0844788840400628,9.45812650620664,0.0,0.0,9.80665,0.011590681661735085,-0.0008494205972287247,-0.1799959387795096,20.0,-3.0,42.0,41.70888591712123,-2.0,1.0
52.40711922490131,-1.519499220700208,80.0,34.88487151312184,4.0,42.859367438605304,9,7000.0,2026-01-01 00-00-00_000,0.9246222880959785,2.2854979464962963,10.018692758153014,0.0,0.0,9.80665,-0.0014833362829556262,0.006653041854834472,-0.21432047683872246,20.0,-3.0,42.0,42.859367438605304,-2.0,1.0
52.40711922490131,-1.519499220700208,80.0,34.88487151312184,4.0,42.859367438605304,9,7100.0,2026-01-01 00-00-00_000,1.025016334112321,2.3310845849544126,9.977157083965865,0.0,0.0,9.80665,0.0031068541216682476,-0.008066918569815,-0.21679116647008223,20.0,-3.0,42.0,44.02254657493379,-2.0,1.0
52.40711922490131,-1.519499220700208,80.0,34.88487151312184,4.0,42.859367438605304,9,7200.0,2026-01-01 00-00-00_000,0.5415674586721457,2.2558284361464085,9.41774469990091,0.0,0.0,9.80665,0.0030789537227467246,-0.0015134459292573893,-0.19376213156725766,20.0,-3.0,42.0,45.19827152454545,-2.0,1.0
52.40711922490131,-1.519499220700208,80.0,34.88487151312184,4.0,42.859367438605304,9,7300.0,2026-01-01 00-00-00_000,1.16706765907435,2.0819579184490538,9.855902754943404,0.0,0.0,9.80665,-0.005196581886259074,0.008454392376656482,-0.19701327013449704,20.0,-3.0,42.0,46.386388848578264,-2.0,1.0
52.40711922490131,-1.519499220700208,80.0,34.88487151312184,4.0,42.859367438605304,9,7400.0,2026-01-01 00-00-00_000,0.5841759784354308,1.9299259135793738,10.141352941578463,0.0,0.0,9.80665,0.010826566251012975,0.00043113500278903937,-0.21687710311348093,20.0,-3.0,42.0,47.586743490894186,-2.0,1.0
52.40711922490131,-1.519499220700208,80.0,34.88487151312184,4.0,42.859367438605304,9,7500.0,2026-01-01 00-00-00_000,0.8924801315668593,1.7332159425041842,9.519514434695886,0.0,0.0,9.80665,0.005150357814395437,0.005418736841732989,-0.20336566120398825,20.0,-3.0,42.0,48.79917879831479,-2.0,1.0
52.40711922490131,-1.519499220700208,80.0,34.88487151312184,4.0,42.859367438605304,9,7600.0,2026-01-01 00-00-00_000,1.0281338329946204,1.7414211208107082,9.688132606402252,0.0,0.0,9.80665,0.00862942205749595,-0.009630793216772068,-0.20935535282989928,20.0,-3.0,42.0,50.02353654106546,-2.0,1.0
52.40711922490131,-1.519499220700208,80.0,34.88487151312184,4.0,42.859367438605304,9,7700.0,2026-01-01 00-00-00_000,0.4629307970771329,1.9451922432308062,10.209517316001643,0.0,0.0,9.80665,-0.004791571660124023,0.01465400698152959,-0.20996381225405822,20.0,-3.0,42.0,51.259656933425234,-2.0,1.0
52.40711922490131,-1.519499220700208,80.0,34.88487151312184,4.0,42.859367438605304,9,7800.0,2026-01-01 00-00-00_000,1.2928655421284072,2.098488444467985,9.793206929395895,0.0,0.0,9.80665,0.00913416113638797,-0.004827727369231951,-0.2203691305120824,20.0,-3.0,42.0,52.50737865457979,-2.0,1.0
52.40711922490131,-1.519499220700208,80.0,34.88487151312184,4.0,42.859367438605304,9,7900.0,2026-01-01 00-00-00_000,0.6113759675717053,2.4298866355308615,9.436383935905129,0.0,0.0,9.80665,-0.011301661425640123,0.004914419186709985,-0.2194844904824575,20.0,-3.0,42.0,53.76653886967473,-2.0,1.0
52.4071782912909,-1.5193856959016552,80.0,37.850077274005734,4.0,55.036973251066506,9,8000.0,2026-01-01 00-00-00_000,0.7992716522953344,2.66617779517813,10.096758707111404,0.0,0.0,9.80665,0.002884745232951227,0.0007227406829265872,-0.22492849836274467,20.0,-3.0,42.0,55.036973251066506,-2.0,1.0
52.4071782912909,-1.5193856959016552,80.0,37.850077274005734,4.0,55.036973251066506,9,8100.0,2026-01-01 00-00-00_000,1.0328858655007191,2.6875095307935006,10.032666276834547,0.0,0.0,9.80665,-0.02659131864492341,0.010296328455315838,-0.2192545782220822,20.0,-3.0,42.0,56.318515999768024,-2.0,1.0
